key,prefecture,name,address
wakayama_0,和歌山県,ドナリアコットミレニアシティ岩出店,和歌山県岩出市中迫字塚本１４７　ミレニアシティ
wakayama_1,和歌山県,ＰＡＬＯ橋本彩の台,和歌山県橋本市あやの台１丁目５０番地２彩の台ショッピングセンター
wakayama_2,和歌山県,タイトーＦステーション御坊,和歌山県御坊市湯川町財部１８１番地
wakayama_3,和歌山県,モーリーファンタジー新宮,和歌山県新宮市橋本２丁目１４番２３号イオン２Ｆ
wakayama_4,和歌山県,ＰＡＬＯ田辺,和歌山県田辺市宝来町２４番２６号グルメシティ田辺店３Ｆ
wakayama_5,和歌山県,タイトーＦステーションセントラルシティ和歌山,和歌山県和歌山市小雑貨８０５－１セントラルシティ和歌山店１階
wakayama_6,和歌山県,ペリカン和歌山,和歌山県和歌山市新生町７－２０イズミヤ内２Ｆ　玩具売場
wakayama_7,和歌山県,モーリーファンタジー和歌山,和歌山県和歌山市中字楠谷５７３番地　イオン３Ｆ
wakayama_8,和歌山県,ユーズランド和歌山店,和歌山県和歌山市中字楠谷５７３番地　イオンモール和歌山２Ｆ　区画番号２０５９
wakayama_9,和歌山県,仔熊近鉄和歌山,和歌山県和歌山市友田町５－１８近鉄百貨店　和歌山店　４Ｆ　トイランド
