key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
er5_01,ER5-01,ER,クラシックロマンスビートワンピ,ワンピース,72823,黒,romance_beat,クール,2000,クラシックロマンスビート,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_02,ER5-02,ER,クラシックロマンスビートシューズ,シューズ,72824,白,romance_beat,クール,950,クラシックロマンスビート,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_03,ER5-03,ER,クラシックロマンスビートヘアアクセ,ヘアアクセ,72825,白,romance_beat,クール,950,クラシックロマンスビート,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_04,ER5-04,ER,クラシックユニバースクイーンワンピ,ワンピース,72826,黒,universe_queen,クール,2000,クラシックユニバースクイーン,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_05,ER5-05,ER,クラシックユニバースクイーンシューズ,シューズ,72827,黒,universe_queen,クール,950,クラシックユニバースクイーン,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_06,ER5-06,ER,クラシックユニバースクイーンヘアアクセ,ヘアアクセ,72828,黒,universe_queen,クール,950,クラシックユニバースクイーン,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_07,ER5-07,ER,キラッとチェックはあと♡パールワンピ,ワンピース,72829,ピンク,cutie_happiness,ラブリー,2000,キラッとチェックはあと♡パール,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_08,ER5-08,ER,キラッとチェックはあと♡パールシューズ,シューズ,72830,ピンク,cutie_happiness,ラブリー,950,キラッとチェックはあと♡パール,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_09,ER5-09,ER,キラッとチェックはあと♡パールヘアアクセ,ヘアアクセ,72831,黒,cutie_happiness,ラブリー,950,キラッとチェックはあと♡パール,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
er5_10,ER5-10,ER,キラッとチェックダンスパンサーワンピ,ワンピース,72832,黒,dance_and_street,クール,2000,キラッとチェックダンスパンサー,プリたま5弾,プリたま5弾チャンネル,2021-02-04,2021-03-31
