key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
pch5_01,PCH5-01,KR,プレシャスミューズキラッとワンピ,ワンピース,70500,白,precious_muse,プレミアム,1900,プレシャスミューズキラッと,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_02,PCH5-02,KR,プレシャスミューズキラッとシューズ,シューズ,70501,白,precious_muse,プレミアム,900,プレシャスミューズキラッと,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_03,PCH5-03,KR,プレシャスミューズキラッとヘアアクセ,ヘアアクセ,70502,白,precious_muse,プレミアム,900,プレシャスミューズキラッと,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_04,PCH5-04,PR,シャイニースターホワイトトップス,トップス,70503,白,precious_muse,プレミアム,850,シャイニースターホワイト,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_05,PCH5-05,PR,シャイニースターホワイトスカート,ボトムス,70504,白,precious_muse,プレミアム,800,シャイニースターホワイト,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_06,PCH5-06,PR,シャイニースターホワイトシューズ,シューズ,70505,白,precious_muse,プレミアム,750,シャイニースターホワイト,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_07,PCH5-07,PR,シャイニースターホワイトヘアアクセ,ヘアアクセ,70506,ゴールド,precious_muse,プレミアム,750,シャイニースターホワイト,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_08,PCH5-08,PR,プリティーリボンビビッドピンクトップス,トップス,70507,ピンク,sweet_honey,ラブリー,800,プリティーリボンビビッドピンク,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_09,PCH5-09,PR,プリティーリボンビビッドピンクスカート,ボトムス,70508,ピンク,sweet_honey,ラブリー,750,プリティーリボンビビッドピンク,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_10,PCH5-10,PR,プリティーリボンビビッドピンクシューズ,シューズ,70509,ピンク,sweet_honey,ラブリー,850,プリティーリボンビビッドピンク,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_11,PCH5-11,PR,プリティーリボンビビッドピンクヘアアクセ,ヘアアクセ,70510,ピンク,sweet_honey,ラブリー,750,プリティーリボンビビッドピンク,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_12,PCH5-12,SR,プリティーリボンビビッドブルートップス,トップス,70511,青,girls_yell,ポップ,700,プリティーリボンビビッドブルー,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_13,PCH5-13,SR,プリティーリボンビビッドブルースカート,ボトムス,70512,青,girls_yell,ポップ,600,プリティーリボンビビッドブルー,第5弾,12月チャンネル,2018-12-06,2019-02-06
pch5_14,PCH5-14,SR,プリティーリボンビビッドブルーシューズ,シューズ,70513,青,girls_yell,ポップ,650,プリティーリボンビビッドブルー,第5弾,12月チャンネル,2018-12-06,2019-02-06
