key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
rr5_01,RR5-01,RR,レインボーあかずきんトップス,トップス,71708,レインボー,dolly_waltz,ラブリー,1000,レインボーあかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_02,RR5-02,RR,レインボーあかずきんスカート,ボトムス,71709,レインボー,dolly_waltz,ラブリー,1000,レインボーあかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_03,RR5-03,RR,レインボーあかずきんシューズ,シューズ,71710,レインボー,dolly_waltz,ラブリー,950,レインボーあかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_04,RR5-04,RR,レインボーあかずきんヘアアクセ,ヘアアクセ,71711,レインボー,dolly_waltz,ラブリー,950,レインボーあかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_05,RR5-05,RR,レインボーダンスアンドストリートワンピ,ワンピース,71712,レインボー,dance_and_street,クール,2000,レインボーダンスアンドストリート,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_06,RR5-06,RR,レインボーダンスアンドストリートシューズ,シューズ,71713,レインボー,dance_and_street,クール,950,レインボーダンスアンドストリート,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_07,RR5-07,RR,レインボーダンスアンドストリートヘアアクセ,ヘアアクセ,71714,レインボー,dance_and_street,クール,950,レインボーダンスアンドストリート,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_08,RR5-08,RR,レインボープレシャスミューズワンピ,ワンピース,71715,レインボー,precious_muse,プレミアム,2000,レインボープレシャスミューズ,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_09,RR5-09,RR,レインボープレシャスミューズシューズ,シューズ,71716,レインボー,precious_muse,プレミアム,950,レインボープレシャスミューズ,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_10,RR5-10,RR,レインボープレシャスミューズヘアアクセ,ヘアアクセ,71717,レインボー,precious_muse,プレミアム,950,レインボープレシャスミューズ,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
rr5_11,RR5-11,RR,レインボーおおかみトップス,トップス,71783,レインボー,romance_beat,クール,1000,レインボーおおかみ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_12,RR5-12,RR,レインボーおおかみパンツ,ボトムス,71784,レインボー,romance_beat,クール,1000,レインボーおおかみ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_13,RR5-13,RR,レインボーおおかみシューズ,シューズ,71785,レインボー,romance_beat,クール,950,レインボーおおかみ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_14,RR5-14,RR,レインボーおおかみヘアアクセ,ヘアアクセ,71786,レインボー,romance_beat,クール,950,レインボーおおかみ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_15,RR5-15,RR,レインボーキューティーハピネスワンピ,ワンピース,71787,レインボー,cutie_happiness,ラブリー,2000,レインボーキューティーハピネス,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_16,RR5-16,RR,レインボーキューティーハピネスシューズ,シューズ,71788,レインボー,cutie_happiness,ラブリー,950,レインボーキューティーハピネス,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_17,RR5-17,RR,レインボーキューティーハピネスヘアアクセ,ヘアアクセ,71789,レインボー,cutie_happiness,ラブリー,950,レインボーキューティーハピネス,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_18,RR5-18,RR,レインボーミラクル☆キラッツワンピ,ワンピース,71790,レインボー,sweet_honey,ラブリー,2000,レインボーミラクル☆キラッツ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_19,RR5-19,RR,レインボーミラクル☆キラッツシューズ,シューズ,71791,レインボー,sweet_honey,ラブリー,950,レインボーミラクル☆キラッツ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
rr5_20,RR5-20,RR,レインボーミラクル☆キラッツヘアアクセ,ヘアアクセ,71792,レインボー,sweet_honey,ラブリー,950,レインボーミラクル☆キラッツ,ジュエル5弾,だいあコレクション,2019-12-26,2020-02-26
j5_01,J5-01,HR,あかずきんトップス,トップス,71718,赤,dolly_waltz,ラブリー,1100,あかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
j5_02,J5-02,HR,あかずきんスカート,ボトムス,71719,赤,dolly_waltz,ラブリー,1050,あかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
j5_03,J5-03,HR,あかずきんシューズ,シューズ,71720,赤,dolly_waltz,ラブリー,950,あかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
j5_04,J5-04,HR,あかずきんヘアアクセ,ヘアアクセ,71721,赤,dolly_waltz,ラブリー,950,あかずきん,ジュエル5弾,あんなコレクション,2019-11-28,2020-01-22
