key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
er3_01,ER3-01,ER,クラシックドーリーワルツワンピ,ワンピース,72511,白,dolly_waltz,ラブリー,2000,クラシックドーリーワルツ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_02,ER3-02,ER,クラシックドーリーワルツシューズ,シューズ,72512,白,dolly_waltz,ラブリー,950,クラシックドーリーワルツ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_03,ER3-03,ER,クラシックドーリーワルツヘアアクセ,ヘアアクセ,72513,ゴールド,dolly_waltz,ラブリー,950,クラシックドーリーワルツ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_04,ER3-04,ER,クラシックアイランジュワンピ,ワンピース,72514,黒,precious_muse,プレミアム,2000,クラシックアイランジュ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_05,ER3-05,ER,クラシックアイランジュシューズ,シューズ,72515,黒,precious_muse,プレミアム,950,クラシックアイランジュ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_06,ER3-06,ER,クラシックアイランジュヘアアクセ,ヘアアクセ,72516,白,precious_muse,プレミアム,950,クラシックアイランジュ,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_07,ER3-07,ER,キラッとチェックユニバースクイーンワンピ,ワンピース,72517,水色,universe_queen,クール,2000,キラッとチェックユニバースクイーン,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_08,ER3-08,ER,キラッとチェックユニバースクイーンシューズ,シューズ,72518,水色,universe_queen,クール,950,キラッとチェックユニバースクイーン,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_09,ER3-09,ER,キラッとチェックユニバースクイーンヘアアクセ,ヘアアクセ,72519,水色,universe_queen,クール,950,キラッとチェックユニバースクイーン,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_10,ER3-10,ER,キラッとチェックロマンスビートワンピ,ワンピース,72520,水色,romance_beat,クール,2000,キラッとチェックロマンスビート,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_11,ER3-11,ER,キラッとチェックロマンスビートシューズ,シューズ,72521,水色,romance_beat,クール,950,キラッとチェックロマンスビート,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
er3_12,ER3-12,ER,キラッとチェックロマンスビートヘアアクセ,ヘアアクセ,72522,水色,romance_beat,クール,950,キラッとチェックロマンスビート,プリたま3弾,プリたま3弾チャンネル,2020-10-01,2020-12-02
hc_01,HC-01,HR,あかずきんトップス,トップス,72622,赤,dolly_waltz,ラブリー,1100,あかずきん,プリたま3弾,ハッピーレア大量発生チャンネル,2020-10-01,2020-10-28
hc_02,HC-02,HR,あかずきんスカート,ボトムス,72623,赤,dolly_waltz,ラブリー,1050,あかずきん,プリたま3弾,ハッピーレア大量発生チャンネル,2020-10-01,2020-10-28
