key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
ya_001,YA-001,SR,ギンガムハートホワイトトップス,トップス,28092,白,sweet_honey,ラブリー,700,ギンガムハートホワイト,,プリ☆チャンキャスト アプリ連動,,
ya_002,YA-002,SR,ギンガムハートホワイトスカート,ボトムス,28093,白,sweet_honey,ラブリー,750,ギンガムハートホワイト,,プリ☆チャンキャスト アプリ連動,,
ya_003,YA-003,SR,ギンガムハートホワイトシューズ,シューズ,28094,白,sweet_honey,ラブリー,800,ギンガムハートホワイト,,プリ☆チャンキャスト アプリ連動,,
ya_004,YA-004,SR,ギンガムハートホワイトヘアアクセ,ヘアアクセ,28095,白,sweet_honey,ラブリー,700,ギンガムハートホワイト,,プリ☆チャンキャスト アプリ連動,,
ya_005,YA-005,SR,ギンガムハートみらいアプリトップス,トップス,28096,ピンク,sweet_honey,ラブリー,650,ギンガムハートみらいアプリ,,やってみたアプリセット みらいver. アプリ連動,,
ya_006,YA-006,SR,ギンガムハートみらいアプリスカート,ボトムス,28097,ピンク,sweet_honey,ラブリー,750,ギンガムハートみらいアプリ,,やってみたアプリセット みらいver. アプリ連動,,
ya_007,YA-007,SR,ギンガムハートみらいアプリシューズ,シューズ,28098,ピンク,sweet_honey,ラブリー,700,ギンガムハートみらいアプリ,,やってみたアプリセット みらいver. アプリ連動,,
ya_008,YA-008,SR,ギンガムハートみらいアプリヘアアクセ,ヘアアクセ,28099,ピンク,sweet_honey,ラブリー,650,ギンガムハートみらいアプリ,,やってみたアプリセット みらいver. アプリ連動,,
ya_009,YA-009,PR,フラワーショップリーフトップス,トップス,28100,緑,sweet_honey,ラブリー,830,フラワーショップリーフ,,やってみたアプリセット みらいver. アプリ連動,,
ya_010,YA-010,PR,フラワーショップリーフスカート,ボトムス,28101,緑,sweet_honey,ラブリー,780,フラワーショップリーフ,,やってみたアプリセット みらいver. アプリ連動,,
ya_011,YA-011,PR,フラワーショップリーフシューズ,シューズ,28102,緑,sweet_honey,ラブリー,730,フラワーショップリーフ,,やってみたアプリセット みらいver. アプリ連動,,
ya_012,YA-012,PR,フラワーショップリーフヘアアクセ,ヘアアクセ,28103,緑,sweet_honey,ラブリー,730,フラワーショップリーフ,,やってみたアプリセット みらいver. アプリ連動,,
ya_013,YA-013,SR,ギンガムハートえもアプリトップス,トップス,28104,黄色,girls_yell,ポップ,650,ギンガムハートえもアプリ,,やってみたアプリセット えもver. アプリ連動,,
ya_014,YA-014,SR,ギンガムハートえもアプリスカート,ボトムス,28105,黄色,girls_yell,ポップ,750,ギンガムハートえもアプリ,,やってみたアプリセット えもver. アプリ連動,,
ya_015,YA-015,SR,ギンガムハートえもアプリシューズ,シューズ,28106,黄色,girls_yell,ポップ,700,ギンガムハートえもアプリ,,やってみたアプリセット えもver. アプリ連動,,
ya_016,YA-016,SR,ギンガムハートえもアプリヘアアクセ,ヘアアクセ,28107,黄色,girls_yell,ポップ,650,ギンガムハートえもアプリ,,やってみたアプリセット えもver. アプリ連動,,
ya_017,YA-017,PR,チアリーダーブルートップス,トップス,28108,青,girls_yell,ポップ,780,チアリーダーブルー,,やってみたアプリセット えもver. アプリ連動,,
ya_018,YA-018,PR,チアリーダーブルースカート,ボトムス,28109,青,girls_yell,ポップ,830,チアリーダーブルー,,やってみたアプリセット えもver. アプリ連動,,
ya_019,YA-019,PR,チアリーダーブルーシューズ,シューズ,28110,ピンク,girls_yell,ポップ,730,チアリーダーブルー,,やってみたアプリセット えもver. アプリ連動,,
ya_020,YA-020,PR,チアリーダーブルーヘアアクセ,ヘアアクセ,28111,青,girls_yell,ポップ,730,チアリーダーブルー,,やってみたアプリセット えもver. アプリ連動,,
