key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
pch1_01,PCH1-01,KR,スイートハニーキラッとワンピ,ワンピース,70000,ピンク,sweet_honey,ラブリー,1900,スイートハニーキラッと,第1弾,第1弾,2018-04-19,2018-10-03
pch1_02,PCH1-02,KR,スイートハニーキラッとシューズ,シューズ,70001,ピンク,sweet_honey,ラブリー,900,スイートハニーキラッと,第1弾,第1弾,2018-04-19,2018-10-03
pch1_03,PCH1-03,KR,スイートハニーキラッとヘアアクセ,ヘアアクセ,70002,水色,sweet_honey,ラブリー,900,スイートハニーキラッと,第1弾,第1弾,2018-04-19,2018-10-03
pch1_04,PCH1-04,PR,フラワーショップフリージアトップス,トップス,70003,黄,sweet_honey,ラブリー,850,フラワーショップフリージア,第1弾,第1弾,2018-04-19,2018-10-03
pch1_05,PCH1-05,PR,フラワーショップフリージアスカート,ボトムス,70004,黄,sweet_honey,ラブリー,800,フラワーショップフリージア,第1弾,第1弾,2018-04-19,2018-10-03
pch1_06,PCH1-06,PR,フラワーショップフリージアシューズ,シューズ,70005,黄,sweet_honey,ラブリー,750,フラワーショップフリージア,第1弾,第1弾,2018-04-19,2018-10-03
pch1_07,PCH1-07,PR,フラワーショップフリージアヘアアクセ,ヘアアクセ,70006,黄,sweet_honey,ラブリー,750,フラワーショップフリージア,第1弾,第1弾,2018-04-19,2018-10-03
pch1_08,PCH1-08,PR,フラワーショップブルースタートップス,トップス,70007,水色,sweet_honey,ラブリー,850,フラワーショップブルースター,第1弾,第1弾,2018-04-19,2018-10-03
pch1_09,PCH1-09,PR,フラワーショップブルースタースカート,ボトムス,70008,水色,sweet_honey,ラブリー,800,フラワーショップブルースター,第1弾,第1弾,2018-04-19,2018-10-03
pch1_10,PCH1-10,PR,フラワーショップブルースターシューズ,シューズ,70009,水色,sweet_honey,ラブリー,750,フラワーショップブルースター,第1弾,第1弾,2018-04-19,2018-10-03
pch1_11,PCH1-11,PR,フラワーショップブルースターヘアアクセ,ヘアアクセ,70010,水色,sweet_honey,ラブリー,750,フラワーショップブルースター,第1弾,第1弾,2018-04-19,2018-10-03
pch1_12,PCH1-12,PR,チアリーダーグリーントップス,トップス,70011,緑,girls_yell,ポップ,750,チアリーダーグリーン,第1弾,第1弾,2018-04-19,2018-10-03
pch1_13,PCH1-13,PR,チアリーダーグリーンスカート,ボトムス,70012,緑,girls_yell,ポップ,850,チアリーダーグリーン,第1弾,第1弾,2018-04-19,2018-10-03
pch1_14,PCH1-14,PR,チアリーダーグリーンシューズ,シューズ,70013,青,girls_yell,ポップ,800,チアリーダーグリーン,第1弾,第1弾,2018-04-19,2018-10-03
