key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
pch4_01,PCH4-01,KR,ユニバースクイーンキラッとワンピ,ワンピース,70350,白,universe_queen,クール,1900,ユニバースクイーンキラッと,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_02,PCH4-02,KR,ユニバースクイーンキラッとシューズ,シューズ,70351,黒,universe_queen,クール,900,ユニバースクイーンキラッと,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_03,PCH4-03,KR,ユニバースクイーンキラッとヘアアクセ,ヘアアクセ,70352,白,universe_queen,クール,900,ユニバースクイーンキラッと,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_04,PCH4-04,PR,ファンキーファーレッドトップス,トップス,70356,緑,universe_queen,クール,850,ファンキーファーレッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_05,PCH4-05,PR,ファンキーファーレッドスカート,ボトムス,70357,赤,universe_queen,クール,800,ファンキーファーレッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_06,PCH4-06,PR,ファンキーファーレッドパープルシューズ,シューズ,70358,紫,universe_queen,クール,750,ファンキーファーレッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_07,PCH4-07,PR,ファンキーファーレッドヘアアクセ,ヘアアクセ,70359,赤,universe_queen,クール,750,ファンキーファーレッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_08,PCH4-08,PR,ファンキーファーシルバートップス,トップス,70371,青,universe_queen,クール,800,ファンキーファーシルバー,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_09,PCH4-09,PR,ファンキーファーシルバーパンツ,ボトムス,70372,シルバー,universe_queen,クール,750,ファンキーファーシルバー,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_10,PCH4-10,PR,ファンキーファーシルバーレッドシューズ,シューズ,70373,赤,universe_queen,クール,850,ファンキーファーシルバー,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_11,PCH4-11,PR,ファンキーファーシルバーヘアアクセ,ヘアアクセ,70374,シルバー,universe_queen,クール,750,ファンキーファーシルバー,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_12,PCH4-12,SR,ねこうらないしビビッドワンピ,ワンピース,70364,ピンク,universe_queen,クール,1200,ねこうらないしビビッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_13,PCH4-13,SR,ねこうらないしビビッドシューズ,シューズ,70365,白,universe_queen,クール,600,ねこうらないしビビッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_14,PCH4-14,SR,ねこうらないしビビッドヘアアクセ,ヘアアクセ,70366,黒,universe_queen,クール,600,ねこうらないしビビッド,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_15,PCH4-15,SR,パープルフェザーせんす,パシャッとアイテム,70418,紫,universe_queen,クール,700,パシャッとアイテム,第4弾,10月チャンネル,2018-10-04,2018-12-05
pch4_16,PCH4-16,R,プリ☆チャンユニフォームパープルトップス,トップス,70383,紫,prismstone,クール,550,プリ☆チャンユニフォームパープル,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
pch4_17,PCH4-17,R,プリ☆チャンユニフォームパープルスカート,ボトムス,70384,紫,prismstone,クール,500,プリ☆チャンユニフォームパープル,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
pch4_18,PCH4-18,R,プリ☆チャンユニフォームパープルシューズ,シューズ,70385,紫,prismstone,クール,450,プリ☆チャンユニフォームパープル,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
pch4_19,PCH4-19,R,プリ☆チャンユニフォームパープルヘアアクセ,ヘアアクセ,70386,紫,prismstone,クール,450,プリ☆チャンユニフォームパープル,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
pch4_20,PCH4-20,R,カジュアルマリンスカジャン,トップス,70399,白,girls_yell,ポップ,450,カジュアルマリン,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
pch4_21,PCH4-21,R,カジュアルマリンスカート,ボトムス,70400,青,girls_yell,ポップ,500,カジュアルマリン,第4弾,10月チャンネル・11月チャンネル共通,2018-10-04,2019-01-02
