key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
er2_01,ER2-01,ER,クラシックシークレットアリスワンピ,ワンピース,72345,黒,secret_alice,クール,2000,クラシックシークレットアリス,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_02,ER2-02,ER,クラシックシークレットアリスシューズ,シューズ,72346,白,secret_alice,クール,950,クラシックシークレットアリス,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_03,ER2-03,ER,クラシックシークレットアリスヘアアクセ,ヘアアクセ,72347,黒,secret_alice,クール,950,クラシックシークレットアリス,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_04,ER2-04,ER,クラシックミラクル☆キラッツワンピ,ワンピース,72348,黒,sweet_honey,ラブリー,2000,クラシックミラクル☆キラッツ,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_05,ER2-05,ER,クラシックミラクル☆キラッツシューズ,シューズ,72349,白,sweet_honey,ラブリー,950,クラシックミラクル☆キラッツ,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_06,ER2-06,ER,クラシックミラクル☆キラッツヘアアクセ,ヘアアクセ,72350,黒,sweet_honey,ラブリー,950,クラシックミラクル☆キラッツ,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_07,ER2-07,ER,キラッとチェックスイートハニーワンピ,ワンピース,72351,赤,sweet_honey,ラブリー,2000,キラッとチェックスイートハニー,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_08,ER2-08,ER,キラッとチェックスイートハニーシューズ,シューズ,72352,赤,sweet_honey,ラブリー,950,キラッとチェックスイートハニー,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_09,ER2-09,ER,キラッとチェックスイートハニーヘアアクセ,ヘアアクセ,72353,青,sweet_honey,ラブリー,950,キラッとチェックスイートハニー,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_10,ER2-10,ER,キラッとチェックガールズエールワンピ,ワンピース,72354,青,girls_yell,ポップ,2000,キラッとチェックガールズエール,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_11,ER2-11,ER,キラッとチェックガールズエールシューズ,シューズ,72355,青,girls_yell,ポップ,950,キラッとチェックガールズエール,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
er2_12,ER2-12,ER,キラッとチェックガールズエールヘアアクセ,ヘアアクセ,72356,青,girls_yell,ポップ,950,キラッとチェックガールズエール,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
pt2_01,PT2-01,FR,プリ☆ファンファイタートップス,トップス,72357,赤,secret_alice,クール,1100,プリ☆ファンファイター,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
pt2_02,PT2-02,FR,プリ☆ファンファイターパンツ,ボトムス,72358,青,secret_alice,クール,1050,プリ☆ファンファイター,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
pt2_03,PT2-03,FR,プリ☆ファンファイターシューズ,シューズ,72359,赤,secret_alice,クール,950,プリ☆ファンファイター,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
pt2_04,PT2-04,FR,プリ☆ファンファイターヘアアクセ,ヘアアクセ,72360,白,secret_alice,クール,950,プリ☆ファンファイター,プリたま2弾,プリたま2弾チャンネル,2020-07-30,2020-09-30
