key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
er1_01,ER1-01,ER,クラシックスイートハニーワンピ,ワンピース,72200,黒,sweet_honey,ラブリー,2000,クラシックスイートハニー,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_02,ER1-02,ER,クラシックスイートハニーシューズ,シューズ,72201,黒,sweet_honey,ラブリー,950,クラシックスイートハニー,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_03,ER1-03,ER,クラシックスイートハニーヘアアクセ,ヘアアクセ,72202,黒,sweet_honey,ラブリー,950,クラシックスイートハニー,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_04,ER1-04,ER,クラシックガールズエールワンピ,ワンピース,72203,黒,girls_yell,ポップ,2000,クラシックガールズエール,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_05,ER1-05,ER,クラシックガールズエールシューズ,シューズ,72204,黒,girls_yell,ポップ,950,クラシックガールズエール,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_06,ER1-06,ER,クラシックガールズエールヘアアクセ,ヘアアクセ,72205,白,girls_yell,ポップ,950,クラシックガールズエール,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_07,ER1-07,ER,キラッとチェックシークレットアリスワンピ,ワンピース,72206,青,secret_alice,クール,2000,キラッとチェックシークレットアリス,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_08,ER1-08,ER,キラッとチェックシークレットアリスシューズ,シューズ,72207,赤,secret_alice,クール,950,キラッとチェックシークレットアリス,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_09,ER1-09,ER,キラッとチェックシークレットアリスヘアアクセ,ヘアアクセ,72208,白,secret_alice,クール,950,キラッとチェックシークレットアリス,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_10,ER1-10,ER,キラッとチェックミラクル☆キラッツワンピ,ワンピース,72209,赤,sweet_honey,ラブリー,2000,キラッとチェックミラクル☆キラッツ,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_11,ER1-11,ER,キラッとチェックミラクル☆キラッツシューズ,シューズ,72210,赤,sweet_honey,ラブリー,950,キラッとチェックミラクル☆キラッツ,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
er1_12,ER1-12,ER,キラッとチェックミラクル☆キラッツヘアアクセ,ヘアアクセ,72211,赤,sweet_honey,ラブリー,950,キラッとチェックミラクル☆キラッツ,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_01,PT1-01,FR,プリ☆ファンナイトトップス,トップス,72212,青,sweet_honey,ラブリー,1100,プリ☆ファンナイト,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_02,PT1-02,FR,プリ☆ファンナイトスカート,ボトムス,72213,青,sweet_honey,ラブリー,1050,プリ☆ファンナイト,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_03,PT1-03,FR,プリ☆ファンナイトシューズ,シューズ,72214,青,sweet_honey,ラブリー,950,プリ☆ファンナイト,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_04,PT1-04,FR,プリ☆ファンナイトヘアアクセ,ヘアアクセ,72215,シルバー,sweet_honey,ラブリー,950,プリ☆ファンナイト,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_05,PT1-05,FR,プリ☆ファンおうさまトップス,トップス,72216,赤,precious_muse,プレミアム,1100,プリ☆ファンおうさま,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
pt1_06,PT1-06,FR,プリ☆ファンおうさまパンツ,ボトムス,72217,赤,precious_muse,プレミアム,1050,プリ☆ファンおうさま,プリたま1弾,プリたま1弾チャンネル,2020-04-02,2020-07-29
