key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
j1_01,J1-01,HR,しらゆきひめワンピ,ワンピース,71007,青,sweet_honey,ラブリー,2000,しらゆきひめ,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_02,J1-02,HR,しらゆきひめシューズ,シューズ,71008,青,sweet_honey,ラブリー,950,しらゆきひめ,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_03,J1-03,HR,しらゆきひめヘアアクセ,ヘアアクセ,71009,赤,sweet_honey,ラブリー,950,しらゆきひめ,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_04,J1-04,PR,ミラクルアイドルラブリートップス,トップス,71010,ピンク,sweet_honey,ラブリー,900,ミラクルアイドルラブリー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_05,J1-05,PR,ミラクルアイドルラブリースカート,ボトムス,71011,ピンク,sweet_honey,ラブリー,850,ミラクルアイドルラブリー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_06,J1-06,PR,ミラクルアイドルラブリーシューズ,シューズ,71012,ピンク,sweet_honey,ラブリー,800,ミラクルアイドルラブリー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_07,J1-07,PR,ミラクルアイドルラブリーヘアアクセ,ヘアアクセ,71013,ピンク,sweet_honey,ラブリー,800,ミラクルアイドルラブリー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_08,J1-08,PR,はあと♡パールワンピ,ワンピース,71014,ピンク,cutie_happiness,ラブリー,1600,はあと♡パール,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_09,J1-09,PR,はあと♡パールシューズ,シューズ,71015,ピンク,cutie_happiness,ラブリー,800,はあと♡パール,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_10,J1-10,PR,はあと♡パールヘアアクセ,ヘアアクセ,71016,ピンク,cutie_happiness,ラブリー,800,はあと♡パール,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_11,J1-11,SR,さくらひめももトップス,トップス,71017,ピンク,sweet_honey,ラブリー,750,さくらひめもも,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_12,J1-12,SR,さくらひめももスカート,ボトムス,71018,ピンク,sweet_honey,ラブリー,700,さくらひめもも,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_13,J1-13,SR,さくらひめももシューズ,シューズ,71019,ピンク,sweet_honey,ラブリー,650,さくらひめもも,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_14,J1-14,SR,さくらひめももヘアアクセ,ヘアアクセ,71020,ピンク,sweet_honey,ラブリー,650,さくらひめもも,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_15,J1-15,SR,クローバーファンタジーイエロートップス,トップス,71021,黄,cutie_happiness,ラブリー,650,クローバーファンタジーイエロー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
j1_16,J1-16,SR,クローバーファンタジーイエロースカート,ボトムス,71022,黄,cutie_happiness,ラブリー,750,クローバーファンタジーイエロー,ジュエル1弾,みらいコレクション,2019-04-04,2019-05-22
