key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
pch6_01,PCH6-01,KR,アイランジュホワイトキラッとワンピ,ワンピース,70721,白,プレシャスミューズ,プレミアム,1900,アイランジュホワイトキラッと,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_02,PCH6-02,KR,アイランジュホワイトキラッとシューズ,シューズ,70722,白,プレシャスミューズ,プレミアム,1000,アイランジュホワイトキラッと,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_03,PCH6-03,KR,アイランジュホワイトキラッとヘアアクセ,ヘアアクセ,70723,白,プレシャスミューズ,プレミアム,900,アイランジュホワイトキラッと,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_04,PCH6-04,PR,エンジェルナースブルートップス,トップス,70724,水色,スイートハニー,ラブリー,850,エンジェルナースブルー,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_05,PCH6-05,PR,エンジェルナースブルースカート,ボトムス,70725,水色,スイートハニー,ラブリー,800,エンジェルナースブルー,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_06,PCH6-06,PR,エンジェルナースブルーシューズ,シューズ,70726,白,スイートハニー,ラブリー,750,エンジェルナースブルー,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_07,PCH6-07,PR,エンジェルナースブルーヘアアクセ,ヘアアクセ,70727,水色,スイートハニー,ラブリー,750,エンジェルナースブルー,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_08,PCH6-08,PR,スクール☆ガールレッドチェックトップス,トップス,70728,青,ガールズエール,ポップ,750,スクール☆ガールレッドチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_09,PCH6-09,PR,スクール☆ガールレッドチェックスカート,ボトムス,70729,赤,ガールズエール,ポップ,850,スクール☆ガールレッドチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_10,PCH6-10,PR,スクール☆ガールレッドチェックシューズ,シューズ,70730,ピンク,ガールズエール,ポップ,800,スクール☆ガールレッドチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_11,PCH6-11,PR,スクール☆ガールレッドチェックヘアアクセ,ヘアアクセ,70731,ピンク,ガールズエール,ポップ,750,スクール☆ガールレッドチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_12,PCH6-12,SR,エンジェルナースパープルトップス,トップス,70732,紫,スイートハニー,ラブリー,700,エンジェルナースパープル,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_13,PCH6-13,SR,エンジェルナースパープルスカート,ボトムス,70733,紫,スイートハニー,ラブリー,650,エンジェルナースパープル,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_14,PCH6-14,SR,エンジェルナースパープルシューズ,シューズ,70734,紫,スイートハニー,ラブリー,600,エンジェルナースパープル,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_15,PCH6-15,SR,エンジェルナースパープルヘアアクセ,ヘアアクセ,70735,紫,スイートハニー,ラブリー,600,エンジェルナースパープル,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_16,PCH6-16,SR,スクール☆ガールブルーチェックトップス,トップス,70736,白,ガールズエール,ポップ,650,スクール☆ガールブルーチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_17,PCH6-17,SR,スクール☆ガールブルーチェックスカート,ボトムス,70737,水色,ガールズエール,ポップ,600,スクール☆ガールブルーチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_18,PCH6-18,SR,スクール☆ガールブルーチェックシューズ,シューズ,70738,白,ガールズエール,ポップ,700,スクール☆ガールブルーチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_19,PCH6-19,SR,スクール☆ガールブルーチェックヘアアクセ,ヘアアクセ,70739,白,ガールズエール,ポップ,600,スクール☆ガールブルーチェック,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_20,PCH6-20,SR,チョコホイップジャムトップス,トップス,70740,赤,スイートハニー,ラブリー,650,チョコホイップジャム,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_21,PCH6-21,SR,チョコホイップジャムスカート,ボトムス,70741,赤,スイートハニー,ラブリー,700,チョコホイップジャム,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_22,PCH6-22,SR,チョコホイップジャムシューズ,シューズ,70742,白,スイートハニー,ラブリー,600,チョコホイップジャム,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_23,PCH6-23,SR,チョコホイップジャムヘアアクセ,ヘアアクセ,70743,白,スイートハニー,ラブリー,600,チョコホイップジャム,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_24,PCH6-24,SR,バレンタインラブリーチョコ,パシャッとアイテム,70744,茶,スイートハニー,ラブリー,600,パシャッとアイテム,第6弾,2月チャンネル,2019-02-07,2019-04-03
pch6_25,PCH6-25,R,ティーカップメルヘンリメイクブルートップス,トップス,70755,水色,スイートハニー,ラブリー,550,ティーカップメルヘンリメイクブルー,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_26,PCH6-26,R,ティーカップメルヘンリメイクブルースカート,ボトムス,70756,水色,スイートハニー,ラブリー,500,ティーカップメルヘンリメイクブルー,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_27,PCH6-27,R,ティーカップメルヘンリメイクブルーシューズ,シューズ,70757,水色,スイートハニー,ラブリー,450,ティーカップメルヘンリメイクブルー,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_28,PCH6-28,R,ティーカップメルヘンリメイクブルーヘアアクセ,ヘアアクセ,70758,黒,スイートハニー,ラブリー,450,ティーカップメルヘンリメイクブルー,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_29,PCH6-29,R,ティーカップメルヘンリメイクピンクトップス,トップス,70759,ピンク,スイートハニー,ラブリー,450,ティーカップメルヘンリメイクピンク,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_30,PCH6-30,R,ティーカップメルヘンリメイクピンクスカート,ボトムス,70760,ピンク,スイートハニー,ラブリー,550,ティーカップメルヘンリメイクピンク,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_31,PCH6-31,R,ティーカップメルヘンリメイクピンクシューズ,シューズ,70761,ピンク,スイートハニー,ラブリー,500,ティーカップメルヘンリメイクピンク,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_32,PCH6-32,R,ティーカップメルヘンリメイクピンクヘアアクセ,ヘアアクセ,70762,黒,スイートハニー,ラブリー,450,ティーカップメルヘンリメイクピンク,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_33,PCH6-33,R,ガーデンフラワーグリーントップス,トップス,70763,緑,プレシャスミューズ,プレミアム,550,ガーデンフラワーグリーン,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_34,PCH6-34,R,ガーデンフラワーグリーンスカート,ボトムス,70764,緑,プレシャスミューズ,プレミアム,450,ガーデンフラワーグリーン,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_35,PCH6-35,R,ガーデンフラワーグリーンシューズ,シューズ,70765,緑,プレシャスミューズ,プレミアム,500,ガーデンフラワーグリーン,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_36,PCH6-36,R,ガーデンフラワーグリーンヘアアクセ,ヘアアクセ,70766,白,プレシャスミューズ,プレミアム,450,ガーデンフラワーグリーン,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_37,PCH6-37,R,トランプディーラーワインレッドトップス,トップス,70767,赤,シークレットアリス,クール,550,トランプディーラーワインレッド,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_38,PCH6-38,R,トランプディーラーワインレッドスカート,ボトムス,70768,赤,シークレットアリス,クール,500,トランプディーラーワインレッド,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_39,PCH6-39,R,トランプディーラーワインレッドシューズ,シューズ,70769,赤,シークレットアリス,クール,450,トランプディーラーワインレッド,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_40,PCH6-40,R,トランプディーラーワインレッドヘアアクセ,ヘアアクセ,70770,赤,シークレットアリス,クール,450,トランプディーラーワインレッド,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
pch6_41,PCH6-41,N,ウィンターファーピンクワンピ,ワンピース,70771,ピンク,スイートハニー,ラブリー,600,ウィンターファーピンク,第6弾,2月チャンネル・3月チャンネル共通,2019-02-07,2019-04-03
